Date,state,handgun,long_gun,other,multiple,totals
2008-02-01,Pennsylvania,0.0,46330.0,,97,46646
2008-02-01,Puerto Rico,451.0,91.0,,12,554
2008-02-01,Rhode Island,441.0,437.0,,95,973
2008-02-01,South Carolina,7339.0,5176.0,,220,17215
2008-02-01,South Dakota,1335.0,2856.0,,91,4593
2008-02-01,Tennessee,13818.0,10829.0,,534,25181
2008-02-01,Texas,27766.0,25882.0,,1588,72001
2008-02-01,Utah,2687.0,4137.0,,139,8525
2008-02-01,Vermont,775.0,1137.0,,29,1941
2008-02-01,Virgin Islands,13.0,1.0,,0,139
2008-02-01,Virginia,13359.0,10525.0,,334,24218
2008-02-01,Washington,8534.0,8546.0,,386,26052
2008-02-01,West Virginia,4220.0,5402.0,,324,13159
2008-02-01,Wisconsin,4853.0,10213.0,,1,15311
2008-02-01,Wyoming,1169.0,1785.0,,67,3748
2008-01-01,Alabama,9304.0,9156.0,,464,22516
2008-01-01,Alaska,1395.0,1563.0,,84,3266
2008-01-01,Arizona,6176.0,5162.0,,305,17302
2008-01-01,Arkansas,3696.0,5681.0,,285,13794
2008-01-01,California,17524.0,15080.0,,0,58872
2008-01-01,Colorado,7893.0,8324.0,,1840,18057
2008-01-01,Connecticut,3283.0,2996.0,,61,12621
2008-01-01,Delaware,529.0,693.0,,20,1242
2008-01-01,District of Columbia,1.0,0.0,,0,1
2008-01-01,Florida,21902.0,14496.0,,791,38219
2008-01-01,Georgia,8618.0,8225.0,,341,27410
2008-01-01,Guam,12.0,15.0,,0,27
2008-01-01,Hawaii,0.0,0.0,,0,642
2008-01-01,Idaho,1609.0,2983.0,,103,6590
2008-01-01,Illinois,6366.0,7633.0,,347,50878
2008-01-01,Indiana,8132.0,8355.0,,298,17255
2008-01-01,Iowa,27.0,2986.0,,4,10386
2008-01-01,Kansas,3953.0,4583.0,,201,9405
2008-01-01,Kentucky,7357.0,8139.0,,567,143573
2008-01-01,Louisiana,7101.0,8290.0,,273,17416
2008-01-01,Maine,1341.0,1771.0,,76,3363
2008-01-01,Mariana Islands,0.0,0.0,,0,0
2008-01-01,Maryland,2262.0,3243.0,,7,6307
2008-01-01,Massachusetts,2076.0,1491.0,,69,11466
2008-01-01,Michigan,2234.0,9252.0,,74,26327
2008-01-01,Minnesota,4206.0,6493.0,,144,18727
2008-01-01,Mississippi,4556.0,8022.0,,213,16039
2008-01-01,Missouri,10799.0,10749.0,,400,24210
2008-01-01,Montana,1336.0,2655.0,,144,5753
2008-01-01,Nebraska,7.0,1970.0,,0,4304
2008-01-01,Nevada,2390.0,1930.0,,132,5329
2008-01-01,New Hampshire,1786.0,1778.0,,22,4969
2008-01-01,New Jersey,1411.0,1589.0,,51,3061
2008-01-01,New Mexico,2808.0,3159.0,,152,7594
2008-01-01,New York,3799.0,9442.0,,55,16478
2008-01-01,North Carolina,224.0,10862.0,,151,27082
2008-01-01,North Dakota,699.0,1984.0,,39,3126
2008-01-01,Ohio,12322.0,13587.0,,649,28065
2008-01-01,Oklahoma,6291.0,6573.0,,497,16006
2008-01-01,Oregon,5439.0,6638.0,,279,12399
2008-01-01,Pennsylvania,0.0,44398.0,,96,44755
2008-01-01,Puerto Rico,501.0,94.0,,21,616
2008-01-01,Rhode Island,422.0,401.0,,98,921
2008-01-01,South Carolina,5136.0,4754.0,,191,13553
2008-01-01,South Dakota,1107.0,2560.0,,72,4050
2008-01-01,Tennessee,11125.0,9150.0,,489,20764
2008-01-01,Texas,24005.0,26358.0,,1417,66797
2008-01-01,Utah,2424.0,3734.0,,107,9538
2008-01-01,Vermont,567.0,725.0,,21,1313
2008-01-01,Virgin Islands,32.0,2.0,,0,134
2008-01-01,Virginia,9903.0,9371.0,,273,19553
2008-01-01,Washington,7637.0,7277.0,,329,23846
2008-01-01,West Virginia,3326.0,4727.0,,280,10734
2008-01-01,Wisconsin,3679.0,7574.0,,1,11426
2008-01-01,Wyoming,885.0,1499.0,,62,2966
2007-12-01,Alabama,10877.0,23192.0,,461,37499
2007-12-01,Alaska,2227.0,3234.0,,98,5754
2007-12-01,Arizona,7678.0,9370.0,,331,20191
2007-12-01,Arkansas,4741.0,13939.0,,247,23434
2007-12-01,California,18279.0,20378.0,,0,62295
2007-12-01,Colorado,9359.0,14562.0,,1921,25846
2007-12-01,Connecticut,3077.0,3558.0,,75,11487
2007-12-01,Delaware,597.0,1508.0,,27,2132
2007-12-01,District of Columbia,1.0,0.0,,0,1
2007-12-01,Florida,23703.0,24625.0,,917,50129
2007-12-01,Georgia,10296.0,21868.0,,455,39603
2007-12-01,Guam,10.0,26.0,,0,36
2007-12-01,Hawaii,0.0,0.0,,0,544
2007-12-01,Idaho,2364.0,6581.0,,124,10864
2007-12-01,Illinois,6639.0,12126.0,,423,46517
2007-12-01,Indiana,7943.0,14213.0,,341,22840
2007-12-01,Iowa,23.0,6371.0,,3,12722
2007-12-01,Kansas,3946.0,8716.0,,241,13468
2007-12-01,Kentucky,9547.0,17620.0,,567,151630
2007-12-01,Louisiana,8474.0,22360.0,,344,32690
2007-12-01,Maine,1172.0,3138.0,,68,4512
2007-12-01,Mariana Islands,0.0,0.0,,0,0
2007-12-01,Maryland,2093.0,5974.0,,4,8798
2007-12-01,Massachusetts,1970.0,1687.0,,56,9923
2007-12-01,Michigan,2327.0,17095.0,,78,31038
2007-12-01,Minnesota,4258.0,11430.0,,151,21456
2007-12-01,Mississippi,5073.0,19981.0,,273,28149
2007-12-01,Missouri,11779.0,19402.0,,438,33205
2007-12-01,Montana,2108.0,5903.0,,134,9367
2007-12-01,Nebraska,1.0,4774.0,,1,6994
2007-12-01,Nevada,3255.0,3832.0,,166,8214
2007-12-01,New Hampshire,1650.0,2415.0,,6,5189
2007-12-01,New Jersey,1270.0,2355.0,,37,3664
2007-12-01,New Mexico,3509.0,5988.0,,250,10804
2007-12-01,New York,3263.0,14674.0,,56,21071
2007-12-01,North Carolina,265.0,24934.0,,109,37789
2007-12-01,North Dakota,656.0,3125.0,,24,4089
2007-12-01,Ohio,13589.0,22970.0,,625,38508
2007-12-01,Oklahoma,6978.0,13444.0,,467,23047
2007-12-01,Oregon,6502.0,13106.0,,323,19993
2007-12-01,Pennsylvania,0.0,53300.0,,118,53595
2007-12-01,Puerto Rico,593.0,103.0,,23,719
2007-12-01,Rhode Island,358.0,490.0,,99,947
2007-12-01,South Carolina,6008.0,11940.0,,204,20889
2007-12-01,South Dakota,1088.0,4696.0,,80,6087
2007-12-01,Tennessee,13549.0,21021.0,,556,35126
2007-12-01,Texas,30442.0,58440.0,,1549,102476
2007-12-01,Utah,3542.0,9392.0,,139,16044
2007-12-01,Vermont,513.0,1257.0,,11,1781
2007-12-01,Virgin Islands,29.0,3.0,,1,45
2007-12-01,Virginia,11571.0,18884.0,,349,30806
2007-12-01,Washington,7995.0,12543.0,,309,28224
2007-12-01,West Virginia,4051.0,9789.0,,224,15750
2007-12-01,Wisconsin,4178.0,12216.0,,0,16506
2007-12-01,Wyoming,1284.0,3314.0,,56,5123
2007-11-01,Alabama,7144.0,16218.0,,426,27561
2007-11-01,Alaska,1463.0,2350.0,,74,4149
2007-11-01,Arizona,5306.0,6280.0,,272,15299
2007-11-01,Arkansas,2973.0,11585.0,,239,21238
2007-11-01,California,16000.0,17876.0,,0,63910
2007-11-01,Colorado,7016.0,11638.0,,1402,20057
2007-11-01,Connecticut,2788.0,3462.0,,72,11433
2007-11-01,Delaware,460.0,1231.0,,20,1711
2007-11-01,District of Columbia,0.0,0.0,,0,0
2007-11-01,Florida,18959.0,18123.0,,753,38887
2007-11-01,Georgia,6257.0,13484.0,,277,27974
2007-11-01,Guam,12.0,31.0,,0,43
2007-11-01,Hawaii,0.0,0.0,,0,564
2007-11-01,Idaho,1532.0,4578.0,,90,8189
2007-11-01,Illinois,5377.0,11499.0,,336,51699
2007-11-01,Indiana,6508.0,14549.0,,266,21950
2007-11-01,Iowa,33.0,6855.0,,6,11723
2007-11-01,Kansas,3038.0,8267.0,,262,12434
2007-11-01,Kentucky,6122.0,13173.0,,502,144176
2007-11-01,Louisiana,5545.0,16178.0,,291,23972
2007-11-01,Maine,1083.0,3562.0,,58,4867
2007-11-01,Mariana Islands,0.0,0.0,,0,0
2007-11-01,Maryland,1763.0,6045.0,,6,8603
2007-11-01,Massachusetts,1748.0,1861.0,,71,12353
2007-11-01,Michigan,1843.0,19169.0,,62,32264
2007-11-01,Minnesota,2984.0,11054.0,,135,19561
2007-11-01,Mississippi,3319.0,16248.0,,221,23488
2007-11-01,Missouri,8292.0,15950.0,,361,27415
2007-11-01,Montana,1358.0,4039.0,,124,7067
2007-11-01,Nebraska,0.0,4077.0,,0,5909
2007-11-01,Nevada,2179.0,2663.0,,117,5943
2007-11-01,New Hampshire,1546.0,2592.0,,8,5870
2007-11-01,New Jersey,1239.0,2511.0,,35,3788
2007-11-01,New Mexico,2563.0,4108.0,,167,8137
2007-11-01,New York,2934.0,16062.0,,59,21903
2007-11-01,North Carolina,209.0,18387.0,,111,30995
2007-11-01,North Dakota,453.0,3294.0,,26,4245
2007-11-01,Ohio,10308.0,23350.0,,618,36449
2007-11-01,Oklahoma,4681.0,10130.0,,474,18591
2007-11-01,Oregon,5000.0,8646.0,,281,13988
2007-11-01,Pennsylvania,0.0,55498.0,,144,55819
2007-11-01,Puerto Rico,502.0,91.0,,15,608
2007-11-01,Rhode Island,334.0,492.0,,91,917
2007-11-01,South Carolina,3898.0,7987.0,,156,14989
2007-11-01,South Dakota,728.0,4620.0,,52,5738
2007-11-01,Tennessee,9250.0,15432.0,,475,25157
2007-11-01,Texas,19042.0,37621.0,,1299,72670
2007-11-01,Utah,2539.0,6139.0,,112,14503
2007-11-01,Vermont,452.0,1480.0,,24,1956
2007-11-01,Virgin Islands,23.0,2.0,,0,76
2007-11-01,Virginia,8729.0,15816.0,,281,24828
2007-11-01,Washington,6612.0,9469.0,,289,23766
2007-11-01,West Virginia,2583.0,9690.0,,231,16175
2007-11-01,Wisconsin,3399.0,16032.0,,7,19774
2007-11-01,Wyoming,908.0,2202.0,,57,3681
2007-10-01,Alabama,6484.0,10262.0,,338,20122
2007-10-01,Alaska,1589.0,2778.0,,129,4943
2007-10-01,Arizona,5171.0,5736.0,,251,14628
2007-10-01,Arkansas,2845.0,8662.0,,295,16174
2007-10-01,California,15250.0,15040.0,,0,69809
2007-10-01,Colorado,6768.0,11167.0,,1726,19661
2007-10-01,Connecticut,2958.0,3131.0,,61,11697
2007-10-01,Delaware,501.0,886.0,,20,1407
2007-10-01,District of Columbia,3.0,0.0,,0,3
2007-10-01,Florida,18709.0,15066.0,,725,35495
2007-10-01,Georgia,5810.0,11085.0,,295,24282
2007-10-01,Guam,17.0,34.0,,0,51
2007-10-01,Hawaii,0.0,0.0,,0,605
2007-10-01,Idaho,1457.0,4742.0,,105,8479
2007-10-01,Illinois,5503.0,9571.0,,282,49990
2007-10-01,Indiana,5491.0,9858.0,,289,16123
2007-10-01,Iowa,14.0,5261.0,,3,10303
2007-10-01,Kansas,3280.0,6405.0,,196,10621
2007-10-01,Kentucky,5768.0,10749.0,,488,141264
2007-10-01,Louisiana,6113.0,13402.0,,283,22007
2007-10-01,Maine,1414.0,5843.0,,121,7652
2007-10-01,Mariana Islands,0.0,0.0,,0,0
2007-10-01,Maryland,1943.0,4589.0,,6,7421
2007-10-01,Massachusetts,1769.0,1738.0,,59,14084
2007-10-01,Michigan,1901.0,15839.0,,60,30573
2007-10-01,Minnesota,3438.0,18622.0,,144,29453
2007-10-01,Mississippi,3378.0,9528.0,,191,16126
2007-10-01,Missouri,9728.0,15754.0,,424,28608
2007-10-01,Montana,1484.0,6554.0,,149,10328
2007-10-01,Nebraska,0.0,3664.0,,0,5767
2007-10-01,Nevada,2209.0,2015.0,,120,5193
2007-10-01,New Hampshire,1580.0,2923.0,,8,6671
2007-10-01,New Jersey,1303.0,1969.0,,44,3317
2007-10-01,New Mexico,2730.0,3698.0,,143,8080
2007-10-01,New York,3227.0,15540.0,,57,21928
2007-10-01,North Carolina,194.0,13016.0,,104,25975
2007-10-01,North Dakota,518.0,5127.0,,23,6112
2007-10-01,Ohio,9598.0,16284.0,,509,27937
2007-10-01,Oklahoma,5318.0,8521.0,,456,17206
2007-10-01,Oregon,4412.0,8032.0,,258,12715
2007-10-01,Pennsylvania,0.0,51900.0,,216,52339
2007-10-01,Puerto Rico,603.0,120.0,,22,745
2007-10-01,Rhode Island,377.0,455.0,,79,911
2007-10-01,South Carolina,3832.0,5818.0,,135,13199
2007-10-01,South Dakota,786.0,6571.0,,57,7768
2007-10-01,Tennessee,8917.0,11361.0,,413,20691
2007-10-01,Texas,18392.0,32269.0,,1165,66672
2007-10-01,Utah,2012.0,5083.0,,98,12726
2007-10-01,Vermont,533.0,1696.0,,24,2253
2007-10-01,Virgin Islands,20.0,1.0,,1,133
2007-10-01,Virginia,8479.0,11801.0,,293,20575
2007-10-01,Washington,6882.0,9622.0,,334,25799
2007-10-01,West Virginia,2613.0,7557.0,,234,13245
2007-10-01,Wisconsin,3607.0,16496.0,,2,20366
2007-10-01,Wyoming,785.0,2185.0,,50,3667
2007-09-01,Alabama,6361.0,9837.0,,303,19270
2007-09-01,Alaska,1162.0,2249.0,,71,3770
2007-09-01,Arizona,5468.0,5778.0,,255,14668
2007-09-01,Arkansas,2715.0,7149.0,,212,13749
2007-09-01,California,14631.0,15650.0,,0,80429
2007-09-01,Colorado,6214.0,9780.0,,1531,17525
2007-09-01,Connecticut,2010.0,2167.0,,35,8539
2007-09-01,Delaware,477.0,702.0,,24,1203
2007-09-01,District of Columbia,1.0,0.0,,0,1
2007-09-01,Florida,17555.0,13315.0,,654,32416
2007-09-01,Georgia,5589.0,8574.0,,328,19840
2007-09-01,Guam,9.0,20.0,,0,29
2007-09-01,Hawaii,0.0,0.0,,0,545
2007-09-01,Idaho,1679.0,4838.0,,127,8633
2007-09-01,Illinois,4638.0,7590.0,,267,45681
2007-09-01,Indiana,5002.0,8163.0,,239,13835
2007-09-01,Iowa,14.0,3685.0,,2,7516
2007-09-01,Kansas,2878.0,5326.0,,191,9027
2007-09-01,Kentucky,5356.0,8547.0,,418,134456
2007-09-01,Louisiana,5572.0,10055.0,,246,17399
2007-09-01,Maine,1383.0,4066.0,,105,5754
2007-09-01,Mariana Islands,0.0,0.0,,0,0
2007-09-01,Maryland,1615.0,3658.0,,7,5907
2007-09-01,Massachusetts,1534.0,1411.0,,50,13517
2007-09-01,Michigan,1685.0,14585.0,,56,26740
2007-09-01,Minnesota,3537.0,16878.0,,167,27033
2007-09-01,Mississippi,3000.0,7143.0,,174,12883
2007-09-01,Missouri,10468.0,11745.0,,396,24671
2007-09-01,Montana,1642.0,5567.0,,164,9249
2007-09-01,Nebraska,0.0,2816.0,,0,4420
2007-09-01,Nevada,2097.0,2165.0,,109,5308
2007-09-01,New Hampshire,1554.0,2703.0,,16,6454
2007-09-01,New Jersey,1227.0,1539.0,,39,2822
2007-09-01,New Mexico,2487.0,3463.0,,130,7324
2007-09-01,New York,2992.0,13961.0,,42,20361
2007-09-01,North Carolina,181.0,11052.0,,93,21688
2007-09-01,North Dakota,506.0,3729.0,,23,4725
2007-09-01,Ohio,8506.0,14391.0,,441,24682
2007-09-01,Oklahoma,4390.0,6956.0,,391,14220
2007-09-01,Oregon,4751.0,10062.0,,276,15174
2007-09-01,Pennsylvania,0.0,45529.0,,116,45849
2007-09-01,Puerto Rico,561.0,135.0,,13,709
2007-09-01,Rhode Island,330.0,404.0,,62,796
2007-09-01,South Carolina,3573.0,5140.0,,161,11348
2007-09-01,South Dakota,831.0,4743.0,,79,5961
2007-09-01,Tennessee,8158.0,9396.0,,369,17923
2007-09-01,Texas,17096.0,33983.0,,1131,66240
2007-09-01,Utah,2132.0,5106.0,,110,13289
2007-09-01,Vermont,565.0,1408.0,,26,1999
2007-09-01,Virgin Islands,15.0,1.0,,1,144
2007-09-01,Virginia,11689.0,10323.0,,270,22282
2007-09-01,Washington,5705.0,9207.0,,289,22670
2007-09-01,West Virginia,2515.0,6045.0,,183,10916
2007-09-01,Wisconsin,3453.0,14404.0,,0,18080
2007-09-01,Wyoming,840.0,2451.0,,79,3993
2007-08-01,Alabama,7155.0,7975.0,,360,18554
2007-08-01,Alaska,1499.0,2713.0,,102,4683
2007-08-01,Arizona,5604.0,6373.0,,278,15971
2007-08-01,Arkansas,2948.0,5478.0,,285,12448
2007-08-01,California,15483.0,17331.0,,5639,69084
2007-08-01,Colorado,7146.0,9911.0,,1516,18573
2007-08-01,Connecticut,2257.0,2148.0,,53,9379
2007-08-01,Delaware,480.0,658.0,,26,1164
2007-08-01,District of Columbia,1.0,0.0,,0,1
2007-08-01,Florida,19278.0,12899.0,,757,33844
2007-08-01,Georgia,6537.0,8541.0,,280,20973
2007-08-01,Guam,10.0,28.0,,0,38
2007-08-01,Hawaii,0.0,0.0,,0,537
2007-08-01,Idaho,1601.0,3795.0,,116,7816
2007-08-01,Illinois,5159.0,8193.0,,368,46053
2007-08-01,Indiana,5944.0,8451.0,,254,15086
2007-08-01,Iowa,19.0,2822.0,,1,6441
2007-08-01,Kansas,3155.0,4988.0,,216,9111
2007-08-01,Kentucky,5814.0,8072.0,,465,134729
2007-08-01,Louisiana,5938.0,9086.0,,289,17062
2007-08-01,Maine,1195.0,2669.0,,72,4143
2007-08-01,Mariana Islands,0.0,0.0,,0,0
2007-08-01,Maryland,1744.0,3492.0,,5,6193
2007-08-01,Massachusetts,1773.0,1320.0,,84,14955
2007-08-01,Michigan,1929.0,10959.0,,55,23941
2007-08-01,Minnesota,3755.0,12143.0,,156,22098
2007-08-01,Mississippi,3616.0,7109.0,,225,13747
2007-08-01,Missouri,6769.0,11859.0,,243,22546
2007-08-01,Montana,1741.0,4297.0,,162,7989
2007-08-01,Nebraska,3.0,2442.0,,2,4202
2007-08-01,Nevada,2571.0,2157.0,,127,5900
2007-08-01,New Hampshire,1347.0,1973.0,,23,5159
2007-08-01,New Jersey,1403.0,1444.0,,50,2898
2007-08-01,New Mexico,2751.0,3335.0,,144,7608
2007-08-01,New York,3181.0,9579.0,,50,16020
2007-08-01,North Carolina,204.0,10690.0,,98,23387
2007-08-01,North Dakota,476.0,2425.0,,26,3360
2007-08-01,Ohio,8688.0,11876.0,,387,22367
2007-08-01,Oklahoma,5187.0,7372.0,,436,15754
2007-08-01,Oregon,4530.0,7346.0,,298,12185
2007-08-01,Pennsylvania,0.0,46903.0,,103,47292
2007-08-01,Puerto Rico,578.0,208.0,,20,806
2007-08-01,Rhode Island,339.0,368.0,,58,765
2007-08-01,South Carolina,3760.0,5010.0,,145,12145
2007-08-01,South Dakota,827.0,3347.0,,57,4538
2007-08-01,Tennessee,8705.0,9930.0,,442,19077
2007-08-01,Texas,18786.0,33112.0,,1209,71566
2007-08-01,Utah,2098.0,4196.0,,116,10260
2007-08-01,Vermont,530.0,919.0,,26,1475
2007-08-01,Virgin Islands,28.0,4.0,,1,76
2007-08-01,Virginia,12187.0,9222.0,,277,21691
2007-08-01,Washington,6214.0,8031.0,,300,22167
2007-08-01,West Virginia,2770.0,4840.0,,196,10169
2007-08-01,Wisconsin,3331.0,10834.0,,3,14391
2007-08-01,Wyoming,918.0,2052.0,,57,3680
2007-07-01,Alabama,6172.0,5382.0,,329,14290
2007-07-01,Alaska,1367.0,2063.0,,94,3825
2007-07-01,Arizona,5425.0,4623.0,,240,13783
2007-07-01,Arkansas,2915.0,3566.0,,155,10567
2007-07-01,California,14613.0,13984.0,,28822,71837
2007-07-01,Colorado,6422.0,6769.0,,2269,15460
2007-07-01,Connecticut,2174.0,1709.0,,48,8092
2007-07-01,Delaware,413.0,515.0,,21,949
2007-07-01,District of Columbia,2.0,0.0,,0,2
2007-07-01,Florida,17668.0,10513.0,,638,29624
2007-07-01,Georgia,5640.0,5370.0,,229,16930
2007-07-01,Guam,13.0,19.0,,1,33
2007-07-01,Hawaii,0.0,0.0,,0,555
2007-07-01,Idaho,1410.0,2554.0,,89,5947
2007-07-01,Illinois,4348.0,5158.0,,287,36100
2007-07-01,Indiana,4908.0,5919.0,,199,11365
2007-07-01,Iowa,8.0,1634.0,,5,4742
2007-07-01,Kansas,2602.0,2850.0,,147,6167
2007-07-01,Kentucky,5244.0,5737.0,,389,121163
2007-07-01,Louisiana,5982.0,5484.0,,208,13055
2007-07-01,Maine,1070.0,1928.0,,88,3264
2007-07-01,Mariana Islands,0.0,0.0,,0,0
2007-07-01,Maryland,1653.0,2501.0,,7,5093
2007-07-01,Massachusetts,1516.0,1003.0,,48,13792
2007-07-01,Michigan,1732.0,7462.0,,40,19681
2007-07-01,Minnesota,2750.0,6039.0,,115,15254
2007-07-01,Mississippi,3376.0,4276.0,,169,10305
2007-07-01,Missouri,3701.0,7137.0,,141,15675
2007-07-01,Montana,1467.0,2779.0,,113,5735
2007-07-01,Nebraska,0.0,1393.0,,1,2808
2007-07-01,Nevada,2110.0,1544.0,,92,4783
2007-07-01,New Hampshire,1325.0,1575.0,,6,4654
2007-07-01,New Jersey,1303.0,1191.0,,39,2535
2007-07-01,New Mexico,2415.0,2609.0,,138,6283
2007-07-01,New York,3163.0,7363.0,,47,14011
2007-07-01,North Carolina,149.0,6783.0,,90,17804
2007-07-01,North Dakota,390.0,1634.0,,18,2425
2007-07-01,Ohio,8292.0,11280.0,,373,21109
2007-07-01,Oklahoma,4681.0,4677.0,,342,11804
2007-07-01,Oregon,4153.0,5806.0,,256,10238
2007-07-01,Pennsylvania,0.0,38698.0,,85,38988
2007-07-01,Puerto Rico,527.0,111.0,,14,652
2007-07-01,Rhode Island,310.0,306.0,,52,668
2007-07-01,South Carolina,3334.0,3177.0,,93,9492
2007-07-01,South Dakota,646.0,1994.0,,42,2901
2007-07-01,Tennessee,8383.0,6746.0,,378,15507
2007-07-01,Texas,17474.0,19767.0,,951,54030
2007-07-01,Utah,1916.0,2931.0,,89,6093
2007-07-01,Vermont,527.0,724.0,,21,1272
2007-07-01,Virgin Islands,22.0,3.0,,1,138
2007-07-01,Virginia,8139.0,7588.0,,219,15949
2007-07-01,Washington,5760.0,6002.0,,227,18898
2007-07-01,West Virginia,2472.0,3667.0,,169,8144
2007-07-01,Wisconsin,2728.0,6362.0,,1,9246
2007-07-01,Wyoming,797.0,1445.0,,47,2867
2007-06-01,Alabama,6828.0,5366.0,,325,15362
2007-06-01,Alaska,1565.0,1791.0,,75,3770
2007-06-01,Arizona,5699.0,4586.0,,256,15672
2007-06-01,Arkansas,2887.0,3371.0,,193,10362
2007-06-01,California,16526.0,14184.0,,38183,83523
2007-06-01,Colorado,6503.0,7012.0,,1951,15466
2007-06-01,Connecticut,2259.0,1811.0,,45,8568
2007-06-01,Delaware,462.0,508.0,,18,988
2007-06-01,District of Columbia,3.0,1.0,,0,4
2007-06-01,Florida,19377.0,11646.0,,701,32629
2007-06-01,Georgia,6136.0,4948.0,,267,17431
2007-06-01,Guam,10.0,20.0,,0,30
2007-06-01,Hawaii,0.0,0.0,,0,478
2007-06-01,Idaho,1643.0,2752.0,,89,6624
2007-06-01,Illinois,4699.0,5062.0,,210,36530
2007-06-01,Indiana,5728.0,5827.0,,217,12081
2007-06-01,Iowa,10.0,1647.0,,1,4670
2007-06-01,Kansas,2980.0,2805.0,,162,6544
2007-06-01,Kentucky,5597.0,5447.0,,386,128745
2007-06-01,Louisiana,6055.0,4729.0,,185,12485
2007-06-01,Maine,1122.0,1695.0,,65,3058
2007-06-01,Mariana Islands,0.0,0.0,,0,0
2007-06-01,Maryland,1502.0,2558.0,,11,5140
2007-06-01,Massachusetts,1771.0,1126.0,,58,13681
2007-06-01,Michigan,1732.0,7078.0,,52,18603
2007-06-01,Minnesota,3095.0,5755.0,,122,15117
2007-06-01,Mississippi,3469.0,3481.0,,194,9847
2007-06-01,Missouri,4602.0,7383.0,,179,17502
2007-06-01,Montana,1582.0,3297.0,,123,6535
2007-06-01,Nebraska,1.0,1271.0,,0,2726
2007-06-01,Nevada,2434.0,1863.0,,117,5613
2007-06-01,New Hampshire,1531.0,1643.0,,1,4515
2007-06-01,New Jersey,1493.0,1278.0,,59,2833
2007-06-01,New Mexico,2890.0,2775.0,,145,7087
2007-06-01,New York,3245.0,7131.0,,50,13268
2007-06-01,North Carolina,171.0,7144.0,,107,18412
2007-06-01,North Dakota,430.0,1466.0,,19,2304
2007-06-01,Ohio,8661.0,11526.0,,385,21873
2007-06-01,Oklahoma,5249.0,4579.0,,373,12576
2007-06-01,Oregon,5071.0,6751.0,,254,12120
2007-06-01,Pennsylvania,0.0,40076.0,,75,40403
2007-06-01,Puerto Rico,618.0,152.0,,18,788
2007-06-01,Rhode Island,347.0,298.0,,72,717
2007-06-01,South Carolina,3764.0,2746.0,,116,9537
2007-06-01,South Dakota,732.0,1880.0,,49,2920
2007-06-01,Tennessee,8957.0,6523.0,,399,15879
2007-06-01,Texas,18556.0,18695.0,,917,51525
2007-06-01,Utah,2234.0,3210.0,,94,9135
2007-06-01,Vermont,481.0,633.0,,23,1137
2007-06-01,Virgin Islands,15.0,1.0,,0,94
2007-06-01,Virginia,7376.0,6836.0,,215,14428
2007-06-01,Washington,6233.0,6635.0,,263,20378
2007-06-01,West Virginia,2634.0,3176.0,,181,8040
2007-06-01,Wisconsin,2803.0,6019.0,,0,8977
2007-06-01,Wyoming,1008.0,1604.0,,52,3262
2007-05-01,Alabama,6806.0,4847.0,,307,14412
2007-05-01,Alaska,1609.0,1951.0,,106,3939
2007-05-01,Arizona,5800.0,4412.0,,257,13642
2007-05-01,Arkansas,2805.0,3315.0,,168,9679
2007-05-01,California,16798.0,14460.0,,38907,86930
2007-05-01,Colorado,6864.0,7066.0,,3072,17002
2007-05-01,Connecticut,2169.0,1794.0,,33,8611
2007-05-01,Delaware,490.0,542.0,,26,1058
2007-05-01,District of Columbia,5.0,39.0,,1,45
2007-05-01,Florida,19701.0,11298.0,,712,32487
2007-05-01,Georgia,6106.0,4763.0,,248,16682
2007-05-01,Guam,13.0,25.0,,0,38
2007-05-01,Hawaii,0.0,0.0,,0,517
2007-05-01,Idaho,1613.0,2857.0,,108,6860
2007-05-01,Illinois,5105.0,5224.0,,226,40710
2007-05-01,Indiana,5314.0,5272.0,,233,11144
2007-05-01,Iowa,18.0,1563.0,,3,5238
2007-05-01,Kansas,2936.0,2762.0,,163,6411
2007-05-01,Kentucky,5490.0,5081.0,,400,125970
2007-05-01,Louisiana,5548.0,4173.0,,193,11245
2007-05-01,Maine,1125.0,1687.0,,104,3111
2007-05-01,Mariana Islands,0.0,0.0,,0,0
2007-05-01,Maryland,1822.0,2400.0,,8,5346
2007-05-01,Massachusetts,1794.0,1071.0,,53,14890
2007-05-01,Michigan,1971.0,7253.0,,52,20746
2007-05-01,Minnesota,3419.0,5615.0,,137,16077
2007-05-01,Mississippi,3499.0,3184.0,,152,9182
2007-05-01,Missouri,5074.0,7273.0,,150,18594
2007-05-01,Montana,1547.0,3489.0,,143,6747
2007-05-01,Nebraska,0.0,1225.0,,0,2944
2007-05-01,Nevada,2467.0,1779.0,,125,5583
2007-05-01,New Hampshire,1499.0,1563.0,,3,5013
2007-05-01,New Jersey,1447.0,1154.0,,45,2655
2007-05-01,New Mexico,2755.0,2594.0,,128,6704
2007-05-01,New York,3239.0,7596.0,,47,14925
2007-05-01,North Carolina,192.0,6583.0,,78,18741
2007-05-01,North Dakota,471.0,1609.0,,16,2627
2007-05-01,Ohio,9327.0,11055.0,,428,21922
2007-05-01,Oklahoma,5403.0,4657.0,,392,12662
2007-05-01,Oregon,4653.0,6568.0,,245,11473
2007-05-01,Pennsylvania,0.0,38683.0,,105,38977
2007-05-01,Puerto Rico,468.0,120.0,,19,607
2007-05-01,Rhode Island,403.0,326.0,,66,795
